area,distance,first_registration,fuel,price,search,title,url,year
"Tollef Bredalsvei 11, 7374 Røros",39512,2020-10-16,El + Bensin,509000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active aut KROK/EKSTRALYS/MOTORVARMER,https://www.finn.no/car/used/ad.html?finnkode=301939517,2020
"Oreveien 21, 4560 Vanse",53570,2021-02-17,El + Bensin,529000,Toyota RAV4,"Toyota RAV4 PHEV AWD-i Active Tech m/ Krok, tectylbehandling RELAX",https://www.finn.no/car/used/ad.html?finnkode=298794461,2021
"gjerluvegen 2, 2320 Furnes",136000,2015-08-03,Bensin,200000,Toyota RAV4,Toyota RAV4 Executive 152 HK (Service Historikk),https://www.finn.no/car/used/ad.html?finnkode=306530646,2015
"Skarpeteigvegen 1, 6854 Kaupanger",34776,2021-04-15,El + Bensin,489000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active,https://www.finn.no/car/used/ad.html?finnkode=302485820,2021
"Fossveien 3, 4373 Egersund",63744,2019-06-07,El + Bensin,359000,Toyota RAV4,Toyota RAV4 Hybrid 2WD Active aut Navi/Ryggekamera/Tektyl/Nylig EU,https://www.finn.no/car/used/ad.html?finnkode=302503505,2019
"Fossveien 3, 4373 Egersund",27307,2022-09-16,El + Bensin,599000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Style Panorama&JBL/Tektyl,https://www.finn.no/car/used/ad.html?finnkode=305456909,2022
"Torvmyrane 11, 6150 Ørsta",58700,2019-02-07,El + Bensin,309000,Toyota RAV4,Toyota RAV4 Hybrid AWD 71n Edition,https://www.finn.no/car/used/ad.html?finnkode=306184874,2019
"Skarpeteigvegen 1, 6854 Kaupanger",48508,2021-04-27,El + Bensin,499000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active,https://www.finn.no/car/used/ad.html?finnkode=305463337,2021
"Hadelandsvegen 1665, 2742 Grua",55000,2021-05-27,El + Bensin,569868,Toyota RAV4,"Toyota RAV4 Plug in Executive  Bitone, avtagbart h.feste,skinn",https://www.finn.no/car/used/ad.html?finnkode=306539226,2021
"Oreveien 21, 4560 Vanse",88528,2019-03-18,El + Bensin,339000,Toyota RAV4,"Toyota RAV4 Hybrid AWD 71n Edition m/ tectyl, krok ++",https://www.finn.no/car/used/ad.html?finnkode=306555234,2019
"Verkstedveien 4, 6517 Kristiansund N",72350,2017-10-25,El + Bensin,259000,Toyota RAV4,"Toyota RAV4 Hybrid 2WD Active Style Kamera, Navi++",https://www.finn.no/car/used/ad.html?finnkode=308224906,2017
"Torvmyrane 11, 6150 Ørsta",44500,2021-05-25,El + Bensin,529000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech KAMPANJE!,https://www.finn.no/car/used/ad.html?finnkode=308959422,2021
"Trondheimsvegen 43, 7340 Oppdal",42418,2019-04-29,El + Bensin,459000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=307425822,2019
